HUC12,Inland Flood,Storm Surge
10400020902.0,0.806,0.876
10400020903.0,0.764,0.873
10400020904.0,0.824,0.873
10400020905.0,0.773,0.871
10400020906.0,1.141,0.872
10400020907.0,0.636,0.875
10400020908.0,0.77,0.873
10400020909.0,0.959,0.876
10400020910.0,0.767,0.867
10400021001.0,0.597,0.827
10400021002.0,0.528,0.841
10400021003.0,0.779,0.824
10400021004.0,0.648,0.796
10400021005.0,1.01,0.845
10400021006.0,0.7,0.827
10400021007.0,0.606,0.795
10500010101.0,1.361,0.0
10500010102.0,1.468,0.72
10500010201.0,1.423,0.72
10500010202.0,1.423,0.706
10500010203.0,1.423,0.706
10500010204.0,1.423,0.706
10500010205.0,1.423,0.706
10500010206.0,1.423,0.706
10500010207.0,1.423,0.706
10500010301.0,1.272,0.737
10500010302.0,1.272,0.72
10500010303.0,1.272,0.72
10500010304.0,1.334,0.726
10500010305.0,1.334,0.72
10500010306.0,1.307,0.72
10500010307.0,1.349,0.719
10500010401.0,1.508,0.708
10500010402.0,1.474,0.708
10500010403.0,1.446,0.708
10500010404.0,1.425,0.708
10500010501.0,1.403,0.706
10500010502.0,1.434,0.706
10500010503.0,1.42,0.796
10500010504.0,1.458,0.706
10500010505.0,1.423,0.706
10500010506.0,1.489,0.706
10500010601.0,2.261,0.751
10500010602.0,2.261,0.723
10500010603.0,1.905,0.723
10500010604.0,2.261,0.723
10500010605.0,1.696,0.723
10500010606.0,1.827,0.722
10500010701.0,1.372,0.71
10500010702.0,1.633,0.71
10500010703.0,1.633,0.71
10500010704.0,1.633,0.775
10500010705.0,1.633,0.71
10500010706.0,1.588,0.706
10500010707.0,1.588,0.71
10500010708.0,1.588,0.71
10500010801.0,1.226,0.717
10500010802.0,1.317,0.708
10500010803.0,1.154,0.794
10500010804.0,1.154,0.709
10500010805.0,1.202,0.805
10500010806.0,1.193,0.819
10500010807.0,1.206,0.693
10500010808.0,1.206,0.699
10500010809.0,1.155,0.709
10500010810.0,1.193,0.691
10500020101.0,1.339,0.84
10500020102.0,0.94,0.84
10500020103.0,0.843,0.84
10500020104.0,1.002,0.84
10500020201.0,1.445,0.785
10500020202.0,0.969,0.779
10500020203.0,0.859,0.785
10500020204.0,0.796,0.795
10500020205.0,0.813,0.771
10500020301.0,0.878,0.836
10500020302.0,0.876,0.836
10500020401.0,0.878,0.836
10500020402.0,0.895,0.836
10500020403.0,0.906,0.836
10500020501.0,1.277,0.84
10500020502.0,1.276,0.84
10500020503.0,1.203,0.84
10500020601.0,1.307,0.797
10500020602.0,1.547,0.795
10500020603.0,1.166,0.79
10500020604.0,1.489,0.793
10500020701.0,0.794,0.824
10500020702.0,0.826,0.83
10500020703.0,0.78,0.83
10500020801.0,0.869,0.821
10500020802.0,0.78,0.81
10500020803.0,0.767,0.801
10500020804.0,0.776,0.847
10500020805.0,0.79,0.824
10500020901.0,0.665,0.809
10500020902.0,1.013,0.803
10500020903.0,0.744,0.803
10500020904.0,0.777,0.78
10500020905.0,0.747,0.787
10500020906.0,0.742,0.802
10500020907.0,0.735,0.804
10500020908.0,0.735,0.799
10500021001.0,0.989,0.818
10500021002.0,0.931,0.813
10500021003.0,0.979,0.807
10500021004.0,0.957,0.812
10500021005.0,1.098,0.796
10500021006.0,0.918,0.811
10500021007.0,1.013,0.825
10500021008.0,1.013,0.805
10500021101.0,0.786,0.819
10500021102.0,0.83,0.823
10500021103.0,0.729,0.791
10500021104.0,0.772,0.809
10500021105.0,0.772,0.801
10500021106.0,0.777,0.805
10500021107.0,0.782,0.807
10500021108.0,0.782,0.807
10500021109.0,0.709,0.841
10500021110.0,0.749,0.767
10500021111.0,0.749,0.764
10500021201.0,2.015,0.806
10500021202.0,2.015,0.79
10500021203.0,2.015,0.848
10500021204.0,2.182,0.848
10500021205.0,2.133,0.848
10500021206.0,1.85,0.848
10500021207.0,1.989,0.848
10500021208.0,2.106,0.848
10500021209.0,2.261,0.848
10500021210.0,2.176,0.848
10500021211.0,2.162,0.848
10500021212.0,2.094,0.847
10500021213.0,1.777,0.847
10500021214.0,2.234,0.848
10500021215.0,2.261,0.847
10500021216.0,2.261,0.846
10500021301.0,0.899,0.794
10500021302.0,0.873,0.756
10500021303.0,1.231,0.795
10500021304.0,0.939,0.778
10500021401.0,0.652,0.752
10500021402.0,0.702,0.74
10500021403.0,0.676,0.741
10500021404.0,0.744,0.754
10500021405.0,0.731,0.727
10500021406.0,0.717,0.734
10500021407.0,0.58,0.73
10500021408.0,0.644,0.731
10500021409.0,0.679,0.739
10500021410.0,0.677,0.754
10500021501.0,0.53,1.056
10500021502.0,0.555,0.779
10500021503.0,0.642,0.774
10500021504.0,0.679,0.794
10500021505.0,0.594,0.799
10500021506.0,0.676,0.797
10500021507.0,0.715,0.792
10500021508.0,0.719,0.78
10500021509.0,0.688,0.814
10500021601.0,0.899,0.787
10500021602.0,0.84,0.799
10500021701.0,0.73,0.781
10500021702.0,0.739,0.784
10500021703.0,0.767,0.981
10500021801.0,0.689,0.787
10500021802.0,0.753,0.784
10500021803.0,0.776,0.753
10500021901.0,0.604,1.068
10500021902.0,0.628,1.064
10500021903.0,0.517,1.06
10500021904.0,0.504,1.045
10500021905.0,0.566,1.065
10500021906.0,0.724,1.036
10500021907.0,0.574,1.013
10500021908.0,0.649,1.141
10500021909.0,0.566,1.08
10500030101.0,0.759,0.692
10500030102.0,1.446,0.686
10500030103.0,0.733,0.691
10500030104.0,0.844,0.695
10500030105.0,0.829,0.791
10500030106.0,0.917,0.646
10500030107.0,0.753,0.656
10500030201.0,0.734,0.709
10500030202.0,0.745,0.681
10500030203.0,0.753,0.675
10500030204.0,0.75,0.696
10500030205.0,0.771,0.703
10500030206.0,0.773,0.678
10500030301.0,0.851,0.724
10500030302.0,0.901,0.695
10500030303.0,0.819,0.68
10500030304.0,0.759,0.691
10500030305.0,0.733,0.644
10500030306.0,0.861,0.67
10500030307.0,0.786,0.682
10500030401.0,0.889,0.639
10500030402.0,0.898,0.648
10500030403.0,0.957,0.639
10500030404.0,0.794,0.613
10500030405.0,0.786,0.609
10500030406.0,0.813,0.606
10500030501.0,0.841,0.65
10500030502.0,0.771,0.649
10500030503.0,0.938,0.654
10500030504.0,0.815,0.656
10500030601.0,0.79,0.625
10500030602.0,0.811,0.628
10500030603.0,0.857,0.625
10500030604.0,0.787,0.646
10500030605.0,0.83,0.788
10500030606.0,0.83,0.747
10500040101.0,0.909,0.708
10500040102.0,0.909,0.742
10500040103.0,0.909,0.772
10500040104.0,0.909,0.717
10500040105.0,0.909,0.815
10500040201.0,0.909,0.721
10500040202.0,0.909,0.815
10500040203.0,0.909,0.815
10500040204.0,0.929,0.802
10500040300.0,0.971,0.815
10500040401.0,0.931,0.803
10500040402.0,0.857,0.799
10500040403.0,0.89,0.788
10500040404.0,0.932,0.779
10500040501.0,1.337,0.808
10500040502.0,1.128,0.793
10500040601.0,0.881,0.741
10500040602.0,0.902,0.744
10500040603.0,0.884,0.741
10500040604.0,0.882,0.741
10500040605.0,0.88,0.74
10500040606.0,0.926,0.732
10500040701.0,0.971,0.77
10500040702.0,0.971,0.77
10500040801.0,0.971,0.77
10500040802.0,0.971,0.913
10500040901.0,0.847,0.949
10500040902.0,0.848,0.88
10500040903.0,0.837,0.913
10500040904.0,0.837,0.913
10500041000.0,0.837,0.882
10600010101.0,0.76,1.02
10600010102.0,0.892,1.018
10600010103.0,0.765,1.019
10600010104.0,0.729,1.016
10600010105.0,1.142,1.011
10600010106.0,0.95,1.013
10600010107.0,0.799,1.017
10600010108.0,0.817,1.02
10600010109.0,0.997,1.017
10600010110.0,0.811,1.008
10600010201.0,0.636,0.94
10600010202.0,0.6,0.931
10600010203.0,0.603,0.926
10600010204.0,0.567,0.921
10600010205.0,0.641,0.888
10600010206.0,0.721,0.883
10600010301.0,0.57,0.555
10600010302.0,0.909,0.555
10600010303.0,0.848,0.547
10600010304.0,0.611,0.556
10600010305.0,0.683,0.544
10600010306.0,0.715,0.524
10600010401.0,0.421,0.695
10600010402.0,0.522,0.646
10600010501.0,0.626,0.883
10600010502.0,0.686,1.368
10600010503.0,0.583,0.817
10600010504.0,0.6,1.384
10600010505.0,0.519,1.081
10600010506.0,0.536,1.158
10600010507.0,0.537,1.156
10600010601.0,0.545,0.783
10600010602.0,0.557,0.763
10600010603.0,0.736,0.8
10600010604.0,0.687,0.782
10600010605.0,0.549,0.785
10600020101.0,1.272,0.0
10600020102.0,1.283,0.0
10600020103.0,1.262,0.0
10600020104.0,1.041,0.0
10600020105.0,1.445,1.24
10600020106.0,1.312,1.231
10600020201.0,1.125,0.0
10600020202.0,0.969,1.246
10600020203.0,1.037,1.235
10600020204.0,1.023,1.243
10600020301.0,0.926,1.235
10600020302.0,1.194,1.233
10600020303.0,1.093,1.235
10600020304.0,1.062,1.233
10600020401.0,1.511,1.236
10600020402.0,2.054,1.228
10600020403.0,1.315,1.235
10600020404.0,1.463,1.233
10600020405.0,1.384,1.241
10600020406.0,1.303,1.231
10600020501.0,0.869,1.238
10600020502.0,0.992,1.241
10600020503.0,0.899,1.242
10600020504.0,0.919,1.24
10600020601.0,1.535,1.242
10600020602.0,1.534,1.242
10600020603.0,1.302,1.238
10600020604.0,1.301,1.241
10600020605.0,1.383,1.237
10600020701.0,1.092,1.241
10600020702.0,1.045,1.241
10600020703.0,1.007,1.234
10600020801.0,1.12,1.239
10600020802.0,2.261,1.228
10600020803.0,1.171,1.242
10600020804.0,1.253,1.232
10600020901.0,1.175,1.239
10600020902.0,1.931,1.241
10600020903.0,1.042,1.245
10600020904.0,0.929,1.241
10600020905.0,0.867,1.245
10600021001.0,0.825,1.229
10600021002.0,0.694,1.234
10600021003.0,0.716,1.237
10600021004.0,0.722,1.237
10600021005.0,0.723,1.234
10600021006.0,0.733,1.228
10600021007.0,0.795,1.231
10600021101.0,0.643,1.242
10600021102.0,0.681,1.236
10600021103.0,0.731,1.241
10600021104.0,0.686,1.243
10600021105.0,0.658,1.189
10600021106.0,0.894,1.258
10600030101.0,0.761,1.0
10600030102.0,0.692,0.99
10600030103.0,0.671,1.029
10600030104.0,0.677,1.002
10600030201.0,0.668,1.077
10600030202.0,0.694,1.07
10600030203.0,0.95,1.076
10600030204.0,0.722,1.075
10600030205.0,0.733,1.065
10600030206.0,0.656,1.142
10600030207.0,0.687,1.251
10600030301.0,0.58,1.035
10600030302.0,0.652,1.037
10600030303.0,0.618,1.027
10600030401.0,0.619,1.035
10600030402.0,0.63,1.036
10600030501.0,0.739,0.951
10600030502.0,0.77,0.937
10600030503.0,0.741,0.953
10600030504.0,0.709,0.94
10600030505.0,0.843,0.948
10600030506.0,0.612,0.982
10600030507.0,0.722,0.91
10600030601.0,1.145,0.944
10600030602.0,0.771,0.924
10600030603.0,0.536,0.96
10600030604.0,0.658,0.923
10600030605.0,0.84,0.926
10600030606.0,0.722,0.92
10600030607.0,0.858,0.93
10600030608.0,0.69,0.887
10600030701.0,1.078,0.943
10600030702.0,1.32,0.942
10600030703.0,0.943,0.968
10600030704.0,0.872,0.938
10600030705.0,1.024,0.945
10600030706.0,1.187,0.94
10600030707.0,0.993,0.947
10600030708.0,0.776,0.957
10600030709.0,0.782,0.904
10600030801.0,1.135,0.851
10600030802.0,1.043,0.834
10600030803.0,1.036,0.84
10600030804.0,0.972,0.835
10600030805.0,1.023,0.839
10600030806.0,1.158,0.792
10600030901.0,1.077,0.903
10600030902.0,1.0,0.893
10600030903.0,1.105,0.9
10600030904.0,1.063,0.905
10600031001.0,0.954,0.856
10600031002.0,1.493,1.01
10600031003.0,1.249,0.946
10600031004.0,1.223,1.048
10600031005.0,1.976,1.11
10600031006.0,1.136,1.064
10600031101.0,0.616,1.082
10600031102.0,1.167,1.323
10600031103.0,0.69,1.001
10600031104.0,0.806,1.167
10600031105.0,0.789,1.048
10600031106.0,0.773,1.098
10700010101.0,1.116,0.0
10700010102.0,1.116,0.0
10700010103.0,1.116,0.0
10700010104.0,1.074,0.0
10700010201.0,1.049,0.0
10700010202.0,1.423,0.0
10700010203.0,1.427,0.0
10700010204.0,1.221,0.0
10700010205.0,1.343,0.0
10700010206.0,1.703,0.0
10700010301.0,1.335,0.0
10700010302.0,1.42,0.0
10700010303.0,1.467,0.0
10700010304.0,1.386,0.0
10700010305.0,1.604,0.0
10700010306.0,1.363,0.0
10700010307.0,1.662,0.0
10700010401.0,1.345,0.0
10700010402.0,2.04,0.0
10700010403.0,1.351,0.0
10700010404.0,1.508,0.0
10700010501.0,2.125,0.785
10700010502.0,1.876,0.783
10700010601.0,1.416,0.0
10700010602.0,1.258,0.0
10700010603.0,1.205,0.0
10700010701.0,1.141,0.0
10700010702.0,1.114,0.0
10700010801.0,1.287,0.785
10700010802.0,1.075,0.787
10700010803.0,1.361,0.787
10700010804.0,1.249,0.782
10700020101.0,0.768,0.794
10700020102.0,0.796,0.794
10700020103.0,1.163,0.795
10700020104.0,0.824,0.796
10700020105.0,0.813,0.797
10700020106.0,0.73,0.795
10700020107.0,0.837,0.795
10700020108.0,0.99,0.796
10700020109.0,0.744,0.797
10700020110.0,0.653,0.796
10700020201.0,0.676,0.792
10700020202.0,1.583,0.798
10700020203.0,1.138,0.794
10700030101.0,1.05,0.788
10700030102.0,0.706,0.0
10700030103.0,0.691,0.0
10700030104.0,0.853,0.787
10700030105.0,0.897,0.79
10700030106.0,0.968,0.79
10700030107.0,0.751,0.791
10700030108.0,0.803,0.787
10700030201.0,0.725,0.0
10700030202.0,0.812,0.789
10700030203.0,0.768,0.0
10700030204.0,0.976,0.791
10700030301.0,0.756,0.786
10700030302.0,0.772,0.791
10700030303.0,0.781,0.791
10700030304.0,0.791,0.788
10700030401.0,0.823,0.0
10700030402.0,0.91,0.786
10700030403.0,0.99,0.0
10700030404.0,1.029,0.788
10700030501.0,0.814,0.0
10700030502.0,1.052,0.0
10700030503.0,0.894,0.79
10700030504.0,0.868,0.789
10700030601.0,1.295,0.789
10700030602.0,1.047,0.79
10700030603.0,0.89,0.785
10700040101.0,0.654,0.816
10700040102.0,0.868,0.817
10700040103.0,0.563,0.814
10700040201.0,0.707,0.819
10700040202.0,0.563,0.819
10700040203.0,0.684,0.815
10700040204.0,0.62,0.82
10700040205.0,0.513,0.815
10700040301.0,0.763,0.82
10700040302.0,0.78,0.816
10700040401.0,0.781,0.818
10700040402.0,0.792,0.813
10700050101.0,0.613,0.831
10700050102.0,0.399,0.83
10700050103.0,0.481,0.821
10700050104.0,0.56,0.825
10700050201.0,0.613,0.83
10700050202.0,0.599,0.829
10700050203.0,0.742,0.828
10700050204.0,0.664,0.831
10700050205.0,0.708,0.831
10700050206.0,0.508,0.823
10700060101.0,0.9,0.758
10700060102.0,1.105,0.76
10700060201.0,0.737,0.763
10700060202.0,1.166,0.763
10700060301.0,0.736,0.775
10700060302.0,0.875,0.773
10700060401.0,0.706,0.766
10700060402.0,0.679,0.765
10700060403.0,0.87,0.766
10700060501.0,0.846,0.768
10700060502.0,0.824,0.767
10700060503.0,0.93,0.765
10700060601.0,0.735,0.776
10700060602.0,0.826,0.777
10700060603.0,0.792,0.778
10700060604.0,0.775,0.778
10700060605.0,0.933,0.775
10700060606.0,0.788,0.775
10700060607.0,0.596,0.766
10700060701.0,1.106,0.771
10700060702.0,0.901,0.769
10700060703.0,1.144,0.766
10700060801.0,0.909,0.793
10700060802.0,0.732,0.785
10700060803.0,0.568,0.79
10700060804.0,0.813,0.791
10700060901.0,0.799,0.785
10700060902.0,0.707,0.786
10700060903.0,0.853,0.786
10700060904.0,1.055,0.787
10700060905.0,0.685,0.777
10700060906.0,0.694,0.779
10700061001.0,0.856,0.773
10700061002.0,1.011,0.768
10700061101.0,0.675,0.783
10700061102.0,0.957,0.777
10700061201.0,0.561,0.815
10700061202.0,0.76,0.817
10700061203.0,0.908,0.815
10700061204.0,0.753,0.82
10700061205.0,0.64,0.815
10700061206.0,1.08,0.809
10700061207.0,1.218,0.813
10700061301.0,0.79,0.784
10700061302.0,0.858,0.781
10700061303.0,1.366,0.79
10700061401.0,0.802,0.77
10700061402.0,0.988,0.602
10700061403.0,0.922,0.678
10700061404.0,0.645,0.745
10801010101.0,1.536,0.0
10801010102.0,1.874,0.0
10801010103.0,1.393,0.0
10801010104.0,1.404,0.0
10801010201.0,1.145,0.0
10801010202.0,1.11,0.0
10801010203.0,1.097,0.0
10801010301.0,1.165,0.0
10801010302.0,1.134,0.0
10801010303.0,1.134,0.0
10801010304.0,1.04,0.0
10801010305.0,1.104,0.0
10801010401.0,1.235,0.0
10801010402.0,1.077,0.0
10801010403.0,1.059,0.0
10801010404.0,0.991,0.0
10801010405.0,1.063,0.0
10801010501.0,1.192,0.0
10801010502.0,1.194,0.0
10801010503.0,1.163,0.0
10801010601.0,1.067,0.0
10801010602.0,1.29,0.0
10801010603.0,1.12,0.0
10801010701.0,1.481,0.0
10801010702.0,1.627,0.0
10801010703.0,1.186,0.0
10801010704.0,1.234,0.0
10801010705.0,1.713,0.0
10801010706.0,1.39,0.0
10801010707.0,1.333,0.0
10801010801.0,1.4,0.0
10801010802.0,1.471,0.0
10801010803.0,1.572,0.0
10801010804.0,1.774,0.0
10801010805.0,1.372,0.0
10801010806.0,1.218,0.0
10801010901.0,1.378,0.0
10801010902.0,1.814,0.0
10801010903.0,1.333,0.0
10801020101.0,0.857,0.0
10801020102.0,1.031,0.0
10801020103.0,0.998,0.0
10801020104.0,0.789,0.0
10801020201.0,0.693,0.0
10801020202.0,0.71,0.0
10801020203.0,0.7,0.0
10801020301.0,0.703,0.0
10801020302.0,0.591,0.0
10801020401.0,1.037,0.0
10801020402.0,0.836,0.0
10801020403.0,0.676,0.0
10801030101.0,1.06,0.0
10801030102.0,1.166,0.0
10801030201.0,0.967,0.0
10801030202.0,0.886,0.0
10801030203.0,0.892,0.0
10801030204.0,0.815,0.0
10801030205.0,0.972,0.0
10801030206.0,0.955,0.0
10801030301.0,1.384,0.0
10801030302.0,1.365,0.0
10801030303.0,1.384,0.0
10801030304.0,1.177,0.0
10801030401.0,1.269,0.0
10801030402.0,1.319,0.0
10801030403.0,1.193,0.0
10801030501.0,1.485,0.0
10801030502.0,1.31,0.0
10801030503.0,1.189,0.0
10801030504.0,1.183,0.0
10801030505.0,1.12,0.0
10801030506.0,1.294,0.0
10801030601.0,1.162,0.0
10801030602.0,1.136,0.0
10801030701.0,1.19,0.0
10801030702.0,1.054,0.0
10801030703.0,1.222,0.0
10801040101.0,0.867,0.0
10801040102.0,0.884,0.0
10801040103.0,0.829,0.0
10801040104.0,0.761,0.0
10801040201.0,1.327,0.0
10801040202.0,1.352,0.0
10801040203.0,1.442,0.0
10801040204.0,1.621,0.0
10801040205.0,1.471,0.0
10801040301.0,0.985,0.0
10801040302.0,0.917,0.0
10801040303.0,1.048,0.0
10801040304.0,1.019,0.0
10801040401.0,1.46,0.0
10801040402.0,1.306,0.0
10801050101.0,0.785,0.0
10801050102.0,0.911,0.0
10801050103.0,0.85,0.0
10801050104.0,0.847,0.0
10801050105.0,0.803,0.0
10801050106.0,0.796,0.0
10801050201.0,0.998,0.0
10801050202.0,0.823,0.0
10801050203.0,0.682,0.0
10801050301.0,0.761,0.0
10801050302.0,0.697,0.0
10801050401.0,0.921,0.0
10801050402.0,0.706,0.0
10801050501.0,0.748,0.0
10801050502.0,1.011,0.0
10801050503.0,0.757,0.0
10801060101.0,1.322,0.0
10801060102.0,1.534,0.0
10801060103.0,1.398,0.0
10801060104.0,1.328,0.0
10801060105.0,1.688,0.0
10801060106.0,1.474,0.0
10801060201.0,0.765,0.0
10801060202.0,0.888,0.0
10801060203.0,0.828,0.0
10801060204.0,0.776,0.0
10801060205.0,0.718,0.0
10801060206.0,0.864,0.0
10801060207.0,0.777,0.0
10801060301.0,0.927,0.0
10801060302.0,0.921,0.0
10801060303.0,0.946,0.0
10801060304.0,0.863,0.0
10801060305.0,1.128,0.0
10801060401.0,0.942,0.0
10801060402.0,0.9,0.0
10801060403.0,1.137,0.0
10801060404.0,1.097,0.0
10801060405.0,1.028,0.0
10801060406.0,0.987,0.0
10801060407.0,1.066,0.0
10801060501.0,0.835,0.0
10801060502.0,0.763,0.0
10801060503.0,0.925,0.0
10801060504.0,0.758,0.0
10801060505.0,0.713,0.0
10801060601.0,0.692,0.0
10801060602.0,0.804,0.0
10801060603.0,0.815,0.0
10801060701.0,1.131,0.0
10801060702.0,0.971,0.0
10801060703.0,0.741,0.0
10801070101.0,0.952,0.0
10801070102.0,0.885,0.0
10801070201.0,0.887,0.0
10801070202.0,1.23,0.0
10801070203.0,0.93,0.0
10801070301.0,0.839,0.0
10801070302.0,0.857,0.0
10801070303.0,1.191,0.0
10801070304.0,0.839,0.0
10801070305.0,0.892,0.0
10801070306.0,0.838,0.0
10801070307.0,1.031,0.0
10801070401.0,0.938,0.0
10801070402.0,0.989,0.0
10801070403.0,0.998,0.0
10801070404.0,0.955,0.0
10801070405.0,1.118,0.0
10801070406.0,0.94,0.0
10801070501.0,0.989,0.0
10801070502.0,0.996,0.0
10801070503.0,0.901,0.0
10801070504.0,0.952,0.0
10801070505.0,0.957,0.0
10801070506.0,0.916,0.0
10801070507.0,0.921,0.0
10802010101.0,0.86,0.0
10802010102.0,1.047,0.0
10802010103.0,1.025,0.0
10802010104.0,0.98,0.0
10802010201.0,0.829,0.0
10802010202.0,0.828,0.0
10802010301.0,0.958,0.0
10802010302.0,0.93,0.0
10802010303.0,0.873,0.0
10802010401.0,0.977,0.0
10802010402.0,0.963,0.0
10802010403.0,0.925,0.0
10802010501.0,1.364,0.0
10802010502.0,0.974,0.0
10802010503.0,1.011,0.0
10802010601.0,0.87,0.0
10802010602.0,1.523,0.0
10802010603.0,0.819,0.0
10802010604.0,0.922,0.0
10802010605.0,0.96,0.0
10802010606.0,0.968,0.476
10802010607.0,1.009,0.479
10802010608.0,1.006,0.479
10802010609.0,0.949,0.0
10802010610.0,2.261,0.0
10802010701.0,0.866,0.0
10802010702.0,0.805,0.474
10802020101.0,0.762,0.372
10802020102.0,0.905,0.0
10802020103.0,0.815,0.371
10802020201.0,0.764,0.372
10802020202.0,1.056,0.0
10802020203.0,1.137,0.0
10802020204.0,1.279,0.0
10802020205.0,1.391,0.0
10802020206.0,1.081,0.0
10802020207.0,0.967,0.0
10802030101.0,1.033,0.0
10802030102.0,1.715,0.0
10802030103.0,0.96,0.0
10802030104.0,0.936,0.364
10802030105.0,1.044,0.332
10802030201.0,1.541,0.332
10802030202.0,1.425,0.332
10802030203.0,1.649,0.331
10802030204.0,1.516,0.33
10802030205.0,1.906,0.33
10802030301.0,1.207,0.0
10802030302.0,1.511,0.0
10802030401.0,1.149,0.0
10802030402.0,0.983,0.0
10802030501.0,1.102,0.0
10802030502.0,1.239,0.0
10802040101.0,0.615,0.0
10802040102.0,0.785,0.0
10802040103.0,0.855,0.0
10802040104.0,0.647,0.0
10802040105.0,0.762,0.442
10802040106.0,0.69,0.442
10802040201.0,0.781,0.444
10802040202.0,0.683,0.442
10802040203.0,0.626,0.443
10802040204.0,0.708,0.0
10802040205.0,0.93,0.441
10802040206.0,0.769,0.0
10802040207.0,0.681,0.441
10802040301.0,0.843,0.442
10802040302.0,1.002,0.442
10802040303.0,2.261,0.44
10802040304.0,1.533,0.441
10802040305.0,0.917,0.442
10802040306.0,0.791,0.442
10802040307.0,1.08,0.442
10802040401.0,0.809,0.442
10802040402.0,0.856,0.44
10802050101.0,1.282,0.444
10802050102.0,2.261,0.438
10802050103.0,1.763,0.448
10802050104.0,1.864,0.447
10802050105.0,1.929,0.441
10802050201.0,0.972,0.341
10802050202.0,0.994,0.344
10802050203.0,0.704,0.342
10802050301.0,0.768,0.437
10802050302.0,1.348,0.441
10802050303.0,0.812,0.44
10802050401.0,1.675,0.394
10802050402.0,1.028,0.393
10802050501.0,1.2,0.444
10802050502.0,1.195,0.448
10802050503.0,0.914,0.441
10802050504.0,1.165,0.449
10802050505.0,0.993,0.442
10802050506.0,1.957,0.447
10802050601.0,1.057,0.386
10802050602.0,1.228,0.392
10802050603.0,2.261,0.388
10802050701.0,0.96,0.231
10802050702.0,1.746,0.18
10802050801.0,1.056,0.273
10802050802.0,0.956,0.284
10802050803.0,1.671,0.266
10802050804.0,0.813,0.258
10802050805.0,1.027,0.205
10802050901.0,1.042,0.198
10802050902.0,0.962,0.268
10802050903.0,0.846,0.227
10802050904.0,0.696,0.215
10802050905.0,0.68,0.256
10802060101.0,1.331,0.388
